#node1Id,#node2Id,buses
4260,499,兴46路|兴30路|842路|937路|兴61路
6753,805,密32路|密33路|密36路|密35路
2854,7224,通46路
2235,3742,运通111路|468路|499路快|494路|499路
11496,8965,469路|539路
2199,6768,密5路
6892,738,Y19路
2146,5969,郊81路
1867,6449,郊87路
1423,8223,房40路|房28路
1564,9478,H38路
3196,7442,密37路|密50路|密51路|密38路支线
10055,7454,房38路|房37路
10208,5919,顺38路
4355,860,905路|653路|特11路|984路
10417,3827,快速直达专线30路
4150,8518,地铁4号线大兴线
6650,8813,兴56路|兴50路|兴48路|兴49路|兴16路区间|兴32路区间
3585,4846,25路|夜17路
10821,9450,998路|51路
4489,857,466路|专12路
11479,7814,顺42路
2296,3130,640路|659路|619路|847路|983路
2269,4721,昌52路
11131,8636,830路
11520,4747,856路
3194,7458,密16路
1702,5426,54路|夜34路
3060,6130,13路
1513,7313,942路支
1795,7156,895路
1962,4156,兴49路
80,8520,昌68路
10354,5779,26路|运通110路|374路|运通109路|361路|运通118路|634路
10574,3577,顺31路区间
2203,2717,575路|887路
11680,4480,989路|通1路
11671,4570,快速直达专线6路
2797,9108,地铁9号线
11196,9322,运通114路|362路
11540,3222,Y23路
11660,3352,房36路区间
2478,2621,113路|夜6路|409路
1630,8790,520路
5750,5834,房34路
2077,6636,房39路
10388,4100,961路
3362,5764,952路|983路
1812,5649,地铁2号线
1901,4758,运通107路
3375,5631,985路
1838,6713,密30路|密32路|密31路|密33路|密36路|密35路|密8路支线|密1路|密8路|密1路晚班|密10路|密57路|密11路|密1路西线|密29路|密26路|密25路|密28路|密27路
1911,4655,861路|862路
10244,6873,821路|运通102路|夜15路|84路|741路|夜20路|458路|特17路
10684,1143,504路|825路
1657,9855,469路
5424,6497,917路
289,59,特2路|67路
2737,7079,823路
10623,11626,兴32路区间
3227,4495,开发区4路
11663,3292,803路
1639,6076,5路
161,3722,兴59路|兴45路|兴20路|兴29路
10378,5482,571路|特16路
10002,5252,快速直达专线26路
9065,9688,93路|665路
10954,10981,989路
6528,7440,通31路
7659,9435,专53路|昌58路|519路|345路|519路区间|670路上东廓|887路
7723,8792,金融街2号专线
873,8913,375路
10643,11412,378路
11026,7011,910路
11301,4261,昌55路
11405,4559,运通109路|699路|614路|运通118路
7549,9200,快速直达专线33路|457路
11426,3018,485路
11607,1209,兴13路南线
4167,7096,专101路
10951,8077,65路
10355,4370,平21路
6697,7071,M21路|M20路|929路木城涧|M05路|890路担礼|929路|M18路|M17路|M19路|890路|892路
10400,2594,房40路|房27路
10235,4246,郊82路
10538,1218,昌21路|昌55路
10477,3158,657路
3328,4796,兴11路
3208,5994,945路
5469,7398,957路
7697,9080,通46路
3137,5370,576路
5015,9270,538路|851路
11456,4055,夜34路
11119,8756,夜30路|678路
8741,9259,平1路
8809,9911,运通128路
4349,5286,88路|夜23路|10路
9097,9340,顺29路
4348,5298,34路|674路
11146,140,房15路
10759,1659,通5路|通14路专线
3338,3359,平31路|平27路
10244,5476,821路
10088,9698,936路青龙峡
7848,8897,H52路
11218,7774,昌69路
10670,11166,515路
11707,2886,627路
1414,8291,556路|954路|369路
8750,9179,H51路|H34路
11129,8667,Y40路
11468,5277,兴63路
1508,391,特9路
40,6318,118路
4109,5035,857路|939路
6317,8239,593路|311路|运通117路
6578,8286,836路张坊
10355,5685,平21路
159,55,510路
8858,9431,27路
10668,2559,880路
10356,3016,昌55路
10675,11120,房14路区
10909,8551,681路|运通105路|429路|562路|432路|699路|614路|717路|运通126路|运通124路|特4路|365路|982路
2519,9217,43路|673路
3239,6995,Y15路
2819,6212,862路
11675,5790,544路
2908,5323,兴11路
3179,6262,顺41路
3135,5370,680路|341路|快速公交1线|526路
10641,11489,53路
3115,5570,806路
2829,8776,3路|夜12路|42路|56路|15路|19路
11499,8880,488路
11828,2931,H60路
11567,5541,970路
11997,2572,892路
11843,1455,快速直达专线55路
3938,7097,平4路
11444,4118,通21路|317路|802路
6306,8378,房47路
10415,1162,30路
2126,3483,夜3路
662,8411,615路
513,9900,468路|640路|650路|619路|350路|夜25路|496路|585路|672路|673路|特16路|502路
285,3852,夜7路|57路|23路
10796,11274,夜18路|夜7路
6226,9173,883路
7729,8779,顺1路
612,8907,顺48路
640,8626,115路|95路
3318,3533,通11路
1428,9460,891路
10907,279,房13路支线
11643,2131,房18路支1
11868,2542,平12路
11345,6444,昌59路
10819,8114,929路
11614,3754,930路
10903,7272,317路
11654,2026,昌22路|昌19路
11156,7006,314路
6207,8026,803路
6106,9035,顺5路
41,695,560路
2737,9680,823路
2747,8245,418路
3025,6455,运通103路|392路
3147,5232,房41路
2813,6257,H48路
11125,9980,快速直达专线98路|840路
11220,5040,948路
11366,6242,911路|924路
11381,6092,快速公交1线
11775,3486,82路|夜2路
11428,6956,顺27路
10943,8192,专4路
11949,1749,专38路
799,9720,运通107路|701路|408路
1908,3328,434路|专24路
2114,3583,平50路
8817,9870,618路
11019,126,顺11路
3251,4187,兴59路|大兴专1路
8889,9152,房1路|房27路
45,8958,M13路
1279,2599,密22路|密23路
3337,4653,917路快
3020,5161,855路|945路|顺35路|915路|915路快|顺18路
4258,457,房18路|房2路|房43路|房49路|房48路|房38路
1504,8680,872路|878路|879路
16,961,密24路
6459,8188,房20路
10187,6073,顺12路区间|顺12路
8743,9299,房42路|房40路|房30路
1905,4671,355路
10955,9388,940路|兴11路|631路
647,9904,房47路
3004,5318,66路
1118,1554,兴13路北线
1923,3168,554路
1757,6159,专40路
10603,11883,557路
77,8661,通9路
5476,9885,958路
7844,8840,832路
2994,9701,密3路
6666,7304,962路
4380,6194,832路
3721,9144,941路|960路|977路
6464,8000,77路|夜16路|477路
3817,9513,465路
3987,9143,880路
7793,9346,505路|运通114路|运通113路|运通115路|运通110路|334路|952路|121路|658路|运通118路|61路|588路环线|981路|982路|983路
44,6327,运通101路
5440,6249,房19路
5383,8149,机场巴士12号线
5423,6414,Y14路|Y19路|Y28路|Y29路|H60路
11,6658,空港2路
128,2800,顺21路区间
7780,9477,506路|475路|夜27路|397路|666路
5593,7394,884路|885路
4924,9105,运通102路|夜12路|474路|84路|夜4路|夜20路|59路|717路|特3路|特12路|458路
4232,6358,681路|运通105路|562路|432路|717路|982路
4458,6758,郊89路
6684,8444,597路
4299,7018,802路
6778,7506,通6路|夜27路|804路|808路
4360,5081,935路快
4021,8471,428路
3918,8512,866路
6450,8131,379路
3919,8507,顺11路
5220,7128,606路
7879,9803,地铁16号线
11009,7271,顺23路
14,5308,580路
693,9465,510路
5756,5757,开发区3路
7626,9710,910路
7627,9700,568路
10915,7182,110路|120路|132路|夜24路|675路|24路
5543,6575,兴62路|兴63路
14,6650,兴47路|578路|453路
2482,3808,平46路|平19路
6665,7338,H23路区间六渡河|H34路
6447,9522,密30路|密32路|密31路|密33路|密36路|密35路|密8路支线|密8路|密10路|密57路|密29路|密26路|密25路|密28路|密27路
3816,9544,423路|483路|497路
4062,8072,553路|605路
4178,8243,H08路
6542,7244,911路|306路
10309,3575,504路
621,7551,884路|885路|326路
3947,8236,Y16路
7776,8207,房13路|房21路|房20路|房23路|房22路|房25路|房24路
64,7478,618路
5328,8715,H43路|H16路
5311,7557,房37路支线|房20路
616,642,75路
5126,9424,运通112路|992路|运通101路|347路
5392,8090,专114路
6533,9979,842路|937路|兴28路
6698,8325,房36路|房36路区间
4114,6225,867路
29,871,915路
4086,9167,Y34路
4056,9468,655路|887路
10449,3493,密16路
11119,482,665路|夜30路|678路
4333,5376,密9路
6680,7184,平18路
3986,9185,房11路
1874,607,房16路|房18路|房41路|917路|房31路|房18路支2
7896,8324,130路|538路
249,2934,通6路专线|通6路|806路
682,9595,456路
5579,7565,78路|568路
7898,9676,快速直达专线61路
11547,4493,兴27路
49,6328,房21路|房20路|房25路|房24路
5329,7401,快速直达专线47路
5408,7942,Y29路
4155,7158,820路|郊87路|986路
10740,11748,114路|121路
11914,9160,651路
644,7342,H38路
7747,8517,房41路
7755,8436,855路|运通111路|130路|131路|404路|夜32路
5478,8569,929路木城涧|929路
7500,8329,569路
11436,4282,通3路
5146,9247,943路|828路|849路|943路快|849路快
11428,3034,顺25路
11605,1265,昌28路
7778,9533,兴28路
11508,2238,918路
6653,8797,344路快|407路
6485,9147,郊94路
8756,9102,943路|366路快|848路|849路|943路快|849路快
6524,8766,开发区3路
3816,9578,529路
3834,8067,574路
653,7246,兴36路
9175,9888,597路|专110路|快速直达专线112路|78路|79路|736路|389路|308路|612路|452路
11709,1566,郊88路
7698,9036,运通101路
1907,2084,567路
6306,8308,978路
698,8153,专112路|939路|677路
4028,8452,快速直达专线62路
648,8658,顺41路|顺40路|顺39路|顺33路|顺18路区间|顺23路|顺24路|顺28路|顺33路区间|顺18路|顺28路区间汉石桥方向|顺28路区间道口|顺19路
11409,4570,337路
3681,37,平39路
3169,5088,空港2路
5123,9494,H63路
7718,8824,25路
1828,4196,481路
3917,8583,493路
4232,5096,681路|运通105路|562路|432路|717路|特4路|982路
6778,7578,810路|通6路|924路|夜27路|316路|804路|806路|808路|582路
548,9640,房14路|房13路|房47路
6355,9145,房26路
2969,6092,旅游公交1线
2973,7450,房11路|房23路|房22路|房25路
3298,7855,快速直达专线80路
2231,2548,118路|夜13路|95路|101路|671路
1620,6338,478路
167,2490,昌61路
168,2481,兴14路
10392,11341,549路
2830,6224,836路快
4450,6985,兴27路
6562,9833,昌22路
2942,5105,H03路
11472,2489,473路
11289,4314,房40路
11741,8139,通53路
2089,7952,密62路|密61路|密60路
11431,2891,专71路
11010,5770,房20路|房25路
1969,6841,647路
7793,9509,740路公益西桥|740路|611路
2021,5976,兴44路
2155,4636,94路
2083,6687,房20路|房25路
11356,2,房18路支1
1593,9278,631路快
10711,7777,兴55路|兴30路支
10076,4461,专70路|专51路
10734,7546,运通101路
1698,9554,平15路|852路
5301,835,房39路
8062,829,房50路
10072,3164,821路|120路|93路|17路
10263,1254,Y01路
1530,273,密8路支线|密8路
3485,5995,426路
1289,3965,房19路
1266,1538,通勤路快线
11229,4908,兴33路
11210,3765,805路|805路快
11807,8818,兴13路北线
4698,5843,890路担礼
1973,6790,昌51路
3952,7000,907路|993路|快速直达专线119路|646路|951路|952路|快速直达专线120路|快速直达专线129路|835路|839路|快速直达专线140路|896路
2742,9748,980路快|980路
3191,6246,875路
2072,5456,471路
10560,9279,428路|专58路
3810,8423,专20路
5703,84,938路卓达三溪塘专线|通27路|通12路|801路
10930,5577,H01路
1088,4630,963路|982路
1166,2523,419路|596路|379路|984路
10295,2257,92路
11922,6344,房51路
10597,11974,专89路
4196,9548,121路|612路|967路|481路
4270,6143,夜32路
4795,4887,H23路区间六渡河|H34路
2890,8267,311路|630路
11157,5615,941路快|389路|977路|981路
11155,4304,919路
11842,8478,532路
11159,6974,630路
11432,2864,房30路
6470,8114,929路
1001,1519,918路关上
8050,972,通27路
5452,673,密5路
2641,9417,房13路|房21路|房20路|房23路|房22路|房25路|房24路
2173,4434,房14路
4270,459,123路
5244,9714,顺21路区间
2284,3326,639路|306路|502路
1858,959,343路
5683,7988,497路
2395,3548,421路|30路|31路|138路|夜34路
3956,8309,昌57路支
10939,6805,房18路支2
5390,8252,京津新城商务班车
10837,7827,988路|942路|641路|快速直达专线116路|915路|郊81路|359路|538路|405路|942路支|935路
11855,9686,兴49路|兴35路
10156,2302,兴47路
11887,8036,密8路
10074,5783,房23路
10837,868,641路|359路
11974,7168,371路|607路|609路|693路|478路|432路|614路|393路|398路|355路|运通117路|运通119路|专89路
1063,4873,平48路|平13路
10089,4308,547路
4375,7768,昌3路|昌2路|昌1路|922路|昌36路|昌33路
1486,1979,通43路
10473,11879,639路|659路|快速直达专线105路
11370,2146,H06路
15,4071,密8路支线
11651,9069,顺13路
4024,9944,兴44路
2934,7812,快速直达专线7路
10751,6011,平24路|平23路|平22路|平21路|平42路|平41路|平35路花峪|平47路
10550,8021,823路|快速直达专线15路
2864,9838,房11路
5111,9727,5路
2721,8606,601路|84路|653路|658路|夜9路|579路|21路
11926,614,昌36路
411,8396,977路快定班
10604,8818,兴13路北线
7962,866,运通115路|740路公益西桥|740路|967路|480路|840路|323路
5490,7264,99路
3185,7611,房47路|房36路
2297,5849,443路
10169,4830,418路
1958,6924,551路
5551,7984,机场巴士10线
10113,11515,810路
6423,9939,829路
1651,8646,871路|运通128路
1980,6688,904路|901路快
1143,2734,680路|825路|524路|快速直达专线132路
1030,3867,110路|111路|684路|116路|夜10路|128路|106路|108路
4081,8057,昌51路
10332,11989,密26路
11710,8407,平3路
11053,7970,682路|75路|640路|126路|306路|夜6路|486路|140路
8893,9204,开发区1路
10706,6538,559路|昌13路|326路
5202,533,昌26路
3572,3736,H28路|H30路
11076,5151,郊100路
1511,419,431路|350路|特16路
2064,5502,330路|908路|651路|633路
2831,8827,961路|专69路|527路|574路
10503,9894,通44路
5476,8747,83路|458路
3960,8288,58路
10107,2861,地铁8号线
7741,8732,兴49路
5315,737,地铁14号线东段
10338,11931,Y24路|874路
9251,968,兴13路南线
7950,7975,H32路
10433,10962,夜7路|专87路|专165路|23路
11930,6210,464路|465路|专117路|558路|432路|快速公交3线|966路|617路|快速公交3线区间|751路|620路|621路|快速直达专线58路|984路
1787,8606,658路|夜9路
2988,9915,74路|997路|夜15路|专27路|特17路
11933,8848,通28路
1386,1624,682路|专112路|快速直达专线29路
2980,8664,H30路
4432,4553,兴17路
4200,4211,昌61路
4300,5875,昌20路|昌11路
4184,9695,密33路
4952,9029,385路|574路|310路|843路
10989,7689,密37路
10710,5153,兴微21路
10735,6235,556路|646路|825路|474路|运通125路
10435,9235,967路|969路
2971,460,兴46路|兴30路
10648,7106,366路
11427,1632,顺16路
3944,7123,599路|997路|821路|652路|快速直达专线120路|623路
11321,1360,通9路
1611,756,专119路|487路
3303,56,房34路
1735,847,985路
5390,8288,28路
10137,3883,H40路
5387,8318,兴21支路
3195,534,快速直达专线67路
1793,9884,140路
10407,9518,31路
2284,4629,639路|306路
3923,9999,地铁14号线东段
10164,11024,677路
11842,8433,690路
6767,876,615路
11983,9681,365路区间
10745,480,804路
6331,8215,28路|680路|运通107路|专72路|53路
10833,6576,通10路
11196,5261,运通114路|333路|专34路环线|636路
10888,8683,586路
1676,9714,顺3路|顺32路|顺34路区间|顺27路|顺21路|顺14路
1989,939,112路|夜13路|58路|140路|101路|109路
3902,8889,平22路|平42路|平41路|平35路花峪
5286,8009,高铁快巴2线
11702,240,顺29路
10838,7859,特6路
10184,2074,房13路|房21路|房23路|房22路|房24路
5404,6824,顺15路
10257,1345,335路|414路
5483,6050,76路|38路|6路|122路|477路|85路|46路|夜7路|夜22路|53路|410路|109路
10063,3277,1路
5275,9463,兴32路区间
119,1697,901路|906路|837路区|831路|837路|房37路
11079,783,92路
1930,5823,847路
1850,6624,805路
6364,9204,开发区1路
1071,4753,通13路
6683,8678,兴19路
11801,569,Y12路|Y11路|Y14路|Y13路|Y16路|Y19路|Y28路|Y27路|Y29路|Y30路|Y32路|Y31路|Y34路|Y36路|H60路|Y38路|925路|Y37路|Y39路
10844,7790,房13路|房42路|房37路|房27路
1132,2814,密6路
1292,2545,密5路
6404,8801,专81路
11351,2376,Y10路
1132,2815,密6路支线
6563,9875,640路
6682,8685,993路
4252,5045,331路
6853,6976,专44路
3702,8231,826路
1090,3239,Y35路|Y07路
4174,7161,地铁14号线东段
6535,8831,331路|609路|484路|94路
8198,864,675路
11538,11918,平11路
11433,11637,684路
7510,9722,373路|958路|436路|308路
1610,7702,973路
10121,2690,507路|运通114路|338路|959路|473路|436路|481路
5120,8344,运通115路|997路|736路|343路|快速公交1线|夜2路|526路|353路|622路|324路
3102,4574,817路
11709,7205,顺25路|顺20路
2823,6377,密32路|密8路支线|密8路|密11路
3027,6651,房31路|房38路
10708,6564,908路
10805,4258,顺29路
1304,8251,866路
1214,9152,房1路|房39路|房27路
1354,9083,密39路
11729,8340,密31路|密29路
11644,9195,运通107路|434路|741路|839路|夜23路|夜24路|93路|54路|夜30路|17路
1726,4039,641路
1207,9229,兴1路
3345,3465,387路|夜26路|620路
2904,4220,H52路
2833,7590,964路|M06路
4236,892,452路
2954,5058,通58路
11147,4479,637路|986路
1865,5297,669路快|316路|669路|582路|快速直达专线13路
11038,5565,701路
1721,4077,房14路|房14路区
3324,3667,地铁10号线
3045,6452,通12路
1667,287,快速直达专线66路
4580,5627,Y06路
3021,5360,951路|快速直达专线24路|458路|459路
3468,4881,平14路
10448,9142,311路
2731,299,平4路
2601,8576,918路
10938,5569,顺42路|顺30路|顺33路|顺34路|顺34路区间|顺14路|顺33路区间|850路快|850路
2265,2274,36路
2233,2594,房27路
5483,9908,快速直达专线94路|快速直达专线84路|691路|45路|390路|133路|高铁快巴2线|57路|特7路|地铁7号线
2050,3092,78路|夜12路|395路|56路
10418,8108,111路|124路|夜2路|58路
3087,395,530路|621路
11156,4375,昌3路|昌2路|昌1路|922路
10735,7595,646路
11426,1672,夜18路|485路|特14路
11347,2460,房20路|房25路
3026,6638,72路|35路|36路|夜11路|106路
